,activity_mean,circumplex.arousal_mean,circumplex.valence_mean,mood_mean,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,call_sum,screen_sum,sms_sum,day,weekDay,activity_mean_time_1,circumplex.arousal_mean_time_1,mood_mean_time_1,appCat.builtin_sum_time_1,appCat.communication_sum_time_1,appCat.entertainment_sum_time_1,appCat.finance_sum_time_1,appCat.game_sum_time_1,appCat.office_sum_time_1,appCat.other_sum_time_1,appCat.social_sum_time_1,appCat.travel_sum_time_1,appCat.unknown_sum_time_1,appCat.utilities_sum_time_1,appCat.weather_sum_time_1,call_sum_time_1,screen_sum_time_1,sms_sum_time_1,activity_mean_time_2,circumplex.arousal_mean_time_2,circumplex.valence_mean_time_2,mood_mean_time_2,appCat.builtin_sum_time_2,appCat.communication_sum_time_2,appCat.entertainment_sum_time_2,appCat.finance_sum_time_2,appCat.game_sum_time_2,appCat.office_sum_time_2,appCat.other_sum_time_2,appCat.social_sum_time_2,appCat.travel_sum_time_2,appCat.unknown_sum_time_2,appCat.utilities_sum_time_2,appCat.weather_sum_time_2,call_sum_time_2,screen_sum_time_2,sms_sum_time_2,activity_mean_time_3,circumplex.arousal_mean_time_3,circumplex.valence_mean_time_3,mood_mean_time_3,appCat.builtin_sum_time_3,appCat.communication_sum_time_3,appCat.entertainment_sum_time_3,appCat.finance_sum_time_3,appCat.game_sum_time_3,appCat.office_sum_time_3,appCat.other_sum_time_3,appCat.social_sum_time_3,appCat.travel_sum_time_3,appCat.unknown_sum_time_3,appCat.utilities_sum_time_3,appCat.weather_sum_time_3,call_sum_time_3,screen_sum_time_3,sms_sum_time_3,activity_mean_time_4,circumplex.arousal_mean_time_4,circumplex.valence_mean_time_4,mood_mean_time_4,appCat.builtin_sum_time_4,appCat.communication_sum_time_4,appCat.entertainment_sum_time_4,appCat.finance_sum_time_4,appCat.game_sum_time_4,appCat.office_sum_time_4,appCat.other_sum_time_4,appCat.social_sum_time_4,appCat.travel_sum_time_4,appCat.unknown_sum_time_4,appCat.utilities_sum_time_4,appCat.weather_sum_time_4,call_sum_time_4,screen_sum_time_4,sms_sum_time_4,activity_mean_time_5,circumplex.arousal_mean_time_5,circumplex.valence_mean_time_5,mood_mean_time_5,appCat.builtin_sum_time_5,appCat.communication_sum_time_5,appCat.entertainment_sum_time_5,appCat.finance_sum_time_5,appCat.game_sum_time_5,appCat.office_sum_time_5,appCat.other_sum_time_5,appCat.social_sum_time_5,appCat.travel_sum_time_5,appCat.unknown_sum_time_5,appCat.utilities_sum_time_5,appCat.weather_sum_time_5,call_sum_time_5,screen_sum_time_5,sms_sum_time_5,lastTimeSeenMood_1,lastTimeSeenMood_2,lastTimeSeenMood_3,lastTimeSeenMood_4,lastTimeSeenMood_5,lastTimeSeenMood_6,lastTimeSeenMood_7,lastTimeSeenMood_8,lastTimeSeenMood_9,mood_mean_TARGET,numberOfTimesSeenMood5Days_1,numberOfTimesSeenMood5Days_2,numberOfTimesSeenMood5Days_3,numberOfTimesSeenMood5Days_4,numberOfTimesSeenMood5Days_5,numberOfTimesSeenMood5Days_6,numberOfTimesSeenMood5Days_7,numberOfTimesSeenMood5Days_8,numberOfTimesSeenMood5Days_9,AS14.01,AS14.02,AS14.03,AS14.05,AS14.06,AS14.07,AS14.08,AS14.09,AS14.12,AS14.13,AS14.14,AS14.15,AS14.16,AS14.17,AS14.19,AS14.20,AS14.23,AS14.24,AS14.25,AS14.26,AS14.27,AS14.28,AS14.29,AS14.30,AS14.31,AS14.32,AS14.33,day__0.0,day__0.16666666666666666,day__0.3333333333333333,day__0.5,day__0.6666666666666666,day__0.8333333333333334,day__1.0
activity_mean,1.0,-0.016567813984854757,0.1533820564433568,0.15603961289810206,0.10282572660338697,0.3142771594281861,0.09571099799617676,-0.009918907309436066,0.09555922857605391,0.06955949281731469,0.05474795200844412,0.027916378553590304,0.13175833946784515,0.10638677149292936,0.00037560428400547634,-0.02369890981542942,0.18088880466496907,0.3189297117061756,0.0414476256910153,-0.03517703465227164,0.049562422836225486,1.0,-0.016567813984854702,0.15603961289810248,0.10282572660338693,0.3142771594281862,0.09571099799617663,-0.009918907309436077,0.09555922857605388,0.06955949281731469,0.05474795200844413,0.02791637855359019,0.1317583394678452,0.1063867714929294,0.00037560428400546056,-0.02369890981542941,0.18088880466496907,0.3189297117061755,0.0414476256910153,0.890146003033139,-0.03306554665156859,0.17862932772466666,0.1557129666247497,0.12428068862779025,0.3429002113956168,0.1324396194626049,-0.017702258582393698,0.15921965786877393,0.07588708004906779,0.10656019724383088,0.03992612275624686,0.14275116349307448,0.11509495374465305,-0.002818246349983468,-0.015792754303733395,0.17868683370741464,0.33689905117032765,0.003351645440401302,0.8370479590786906,-0.04026196749518721,0.19031606407541607,0.15408749724154192,0.11830338601009555,0.3673353189368906,0.14875918867657667,-0.009722091171002435,0.19891313463925733,0.09711388712676108,0.13378003476587472,0.04003624271361274,0.1327661479773145,0.12874323100705717,0.015021081534956817,-0.03009719197033943,0.16099986561797577,0.3499066229337262,-0.01968580073875317,0.8075852161315166,-0.04408643288614284,0.19343685656725806,0.14315676926801263,0.11642052832481524,0.37285715520758284,0.15464884656716213,-0.005070077640159692,0.22541667148999442,0.10846582263454892,0.1432145697819292,0.04588047901577489,0.14126221651992793,0.1470972943659841,0.019778032731303127,-0.03409854208357703,0.1488974372026407,0.35242493355048277,-0.030191906466792144,0.7876150813980638,-0.04953467183215858,0.19752617827258992,0.13887833643571923,0.11368105620098677,0.37590440504732714,0.16042090310250645,-0.007036660774886521,0.23219903693430333,0.11141664369951333,0.15807604895797842,0.05306162150053716,0.15666138556988535,0.16794155898479224,0.016641465290062007,-0.039463887445228156,0.13568208379950317,0.35617511609080826,-0.045455501160085295,,,,-0.02848346901836705,-0.004956859882331712,-0.03574724376787863,-0.07016599036486959,-0.02077567064384811,-0.0002807747090049453,0.11516451863364165,-0.038360041422574126,-0.038360041422574126,-0.038360041422574126,-0.036263689112527316,-0.034751075753089215,-0.03070771974354009,0.057891889864422424,0.032356527198215024,0.0124836652003958,-0.038826086458409015,0.23210410265196768,0.004244854389579196,-0.0917524750904361,0.10452633187978642,-0.07945298270887297,-0.14235499250395198,-0.09110773127193841,0.02441607812646331,0.21302205839758742,-0.1131351158821023,-0.0858774894567626,-0.04114716416084132,-0.013216847638257496,-0.001177603202464892,-0.13135575071898353,0.4920798898581678,-0.07752805611194268,-0.02095446242058764,-0.10003229768081956,-0.009015675549632757,-0.04290831353999633,0.03297996342049401,0.07459787389184656,0.07954386995243268,-0.02827731137325816,-0.05259570879214681,-0.07614429477205081,-0.0032389073059769296,0.01570174593416374,-0.0012465514609856525,0.01098220687251985,0.11103081109017493,-0.056849410422443424
circumplex.arousal_mean,-0.016567813984854757,1.0,0.1709572653934461,0.1529526667365361,-0.01845805563640272,-0.1687982769308991,-0.0844199997992498,-0.05497246203604177,-0.015105115704353566,-0.006801245693288684,-0.08912570119321198,-0.09655399782027477,-0.01313638597995822,-0.03367345040573833,-0.005847229247332551,0.02897191750055512,0.029984052832186806,-0.17762741028499462,0.021016763137891487,-0.031169778064510663,-0.027664253497905675,-0.016567813984854792,1.0,0.15295266673653654,-0.018458055636402657,-0.16879827693089897,-0.08441999979924984,-0.05497246203604178,-0.015105115704353531,-0.006801245693288665,-0.08912570119321192,-0.09655399782027474,-0.013136385979958181,-0.03367345040573833,-0.005847229247332458,0.0289719175005551,0.029984052832186806,-0.17762741028499457,0.021016763137891487,-0.06279629658134134,0.8469104249925754,0.11907252810493388,0.09840072845253595,-0.018852860505976943,-0.17638372514415496,-0.0973962263682358,-0.04743982034401366,-0.014089165477088852,-0.014391717213344436,-0.12094868550796015,-0.0927619059165406,-0.006891228102660183,-0.05977911547161293,0.010705415146031941,0.019918526715730415,-0.002756195376964745,-0.19453519734366803,0.017151362238061112,-0.07476100039089427,0.7616782680989956,0.0937738788146397,0.07443306465659864,-0.029563849735368727,-0.18804076959163932,-0.1073536684655391,-0.05684553737623478,-0.03699789754938198,-0.006404706925400364,-0.13398090181443373,-0.11140293129249298,0.007927043134890252,-0.060149188214713024,0.012882908557188074,0.021323610644965213,-0.03378695206764675,-0.20910762240244085,-0.0015668079056036423,-0.08783616692526476,0.716477533087579,0.07649530164047211,0.061359021386831906,-0.024813107020108426,-0.20109724990860287,-0.12007897526610956,-0.06700300668516386,-0.03146547031005473,-0.0065381214689392226,-0.13563313349367417,-0.11251501970916743,0.004532392455817987,-0.07191237744097638,0.018513622665972864,0.026390916320858687,-0.06155046819784316,-0.21707446820395476,-0.002487727801330064,-0.09280795856579797,0.6764157875741862,0.07685507812927395,0.0626126581163758,-0.016457054793443237,-0.2095326442354138,-0.13192330368392186,-0.06922095975819222,-0.036187020012382505,0.008312021127775121,-0.14129763336486204,-0.10884555516857818,-0.009823126049190166,-0.07672108021797724,0.01806904998590345,0.023799321820359112,-0.07591018128501922,-0.2213709727504117,0.0006348080149411144,,,,-0.1066810075979332,0.006143955294457209,-0.03446532847413033,-0.04941826274206735,0.140719016227424,-0.03800126627210723,0.08214201566648813,-0.01529578587619672,-0.01529578587619672,-0.01529578587619672,-0.00795789154783306,-0.002001698878989536,0.01046157409791454,0.023429284719483544,-0.12805917232568947,0.06233119905115477,-0.04128891281463594,-0.09585273570915291,0.014163518143476468,-0.08424810478484655,-0.054651846607998635,-0.12568583408011794,-0.03741707243530816,-0.013409888646037703,0.0232724896401118,-0.10962902241818898,-0.05516345844173835,0.1612744947627176,0.11175999740703499,0.21679679381187258,-0.06466368513584608,0.09125079905872935,0.0455085860888656,0.007471846660981806,-0.014369208833708371,0.1113004138549775,0.0826781271927652,-0.049018190732400775,-0.0004761918205536771,-0.21804353649361335,0.1762625087401829,-0.04638242356182116,-0.08233188004108447,-0.026391458215376095,0.005078331260697957,0.033328494896206456,0.017445022546236814,0.02741506054287579,0.05042517719553285,-0.10720437355125582
circumplex.valence_mean,0.1533820564433568,0.1709572653934461,1.0,0.6816450717358931,-0.04694859069245353,0.05804744569126206,0.06164934850108814,-0.0008615591524183904,0.045562355927035,-0.011552457373300882,0.10538893607489759,-0.07128701933210771,0.020496229844009523,0.0662800525607831,0.053626330743739785,-0.05610424058289602,-0.072597130247962,0.01171589828709868,-0.06944646857547633,-0.049502019545730316,0.0870729467710851,0.15338205644335676,0.1709572653934461,0.6816450717358902,-0.046948590692453454,0.05804744569126204,0.06164934850108815,-0.0008615591524183988,0.04556235592703497,-0.011552457373300878,0.1053889360748976,-0.07128701933210765,0.020496229844009565,0.06628005256078312,0.053626330743739785,-0.05610424058289601,-0.072597130247962,0.0117158982870986,-0.06944646857547633,0.15578060038946603,0.1493934805073186,0.8129797976645666,0.5569593754575878,-0.03529622679857246,0.06162152614882528,0.08112982156048783,0.0034625832302032297,0.06820113436099212,0.007615469904659976,0.10802189193578396,-0.09426329799918741,0.023380618977833112,0.062135223132612216,0.07388148769543856,-0.04285473892492078,-0.10143179077762708,0.004862912624950639,-0.07809799554686862,0.14711978956434008,0.12792365448426582,0.7070876375634273,0.4792253458062914,-0.02581895229606514,0.07245486837715685,0.07419674597589725,0.0093530605843166,0.09127986905742352,0.004053376419312538,0.11405293747538371,-0.10073455761380114,0.02959080204024829,0.05728672619527079,0.08517500115742228,-0.04536420841324767,-0.11575761088653251,0.01591873295198203,-0.09867034172350672,0.13779114710146892,0.1077904133482616,0.6383486025551168,0.41815087362497966,-0.020141007568886593,0.08048046872773086,0.08116646961269741,0.02165664953298022,0.10253328418622944,-0.009725234807254292,0.1282188971813812,-0.10163085255311834,0.015298714878471753,0.05605958031201992,0.08185686768371252,-0.059810997188036785,-0.11691845473852425,0.021006104092217554,-0.09575532574634954,0.12830468541554702,0.08271190776452352,0.6032578917956316,0.3843512579319132,-0.02152833814167221,0.09331952928421228,0.08758328045914797,0.03365109207473253,0.10427873941895592,-0.007492072013746063,0.14060348656462973,-0.10041932195105896,0.006434425194792029,0.07228566404461147,0.08602430201442851,-0.06786435353520638,-0.13909038082973735,0.028137656365089074,-0.1105619146631639,,,,-0.2659773588221771,-0.05519644410986844,-0.18735684241005787,-0.2679924414087195,-0.02151153139887383,-0.07811189745412146,0.27311500762010604,0.06409671652241741,0.06409671652241741,0.06409671652241741,0.06747290763323006,0.07209785877599113,0.08294191717930686,0.15858894979284752,-0.002627977228513952,0.10691351259887151,0.006622536945459285,-0.18615734749161952,0.14498722392792424,0.02060175139614878,-0.025036200919371972,-0.13661724185957974,0.06684104901438735,-0.06940659952985631,-0.0438436474535228,0.13853625367434627,0.026235279350134574,0.021230890946444633,0.0594099038743775,0.12251454064614323,0.06975023820336476,-0.07879566287955499,0.12806711880160304,0.02582991697034423,-0.1471088293279421,-0.13400888214700024,-0.03779089199999603,-0.01774984127828871,-0.02377489065505815,0.14418742804941315,0.07380455765246165,-0.11383160580252542,-0.09449159132455076,-0.04553867945779225,-0.015381176258763255,-0.061881123049231906,-0.012619507301218644,0.028515324969296037,0.08132836926110773,0.025146278568135932
mood_mean,0.15603961289810206,0.1529526667365361,0.6816450717358931,1.0,-0.041829526720312066,0.05233621006740137,0.08892047625297968,0.018277481007917595,0.07023790588615542,0.04016831714902808,0.08359960165257095,-0.05013194831512867,0.024132547488518404,0.030130301282948413,0.04155219980416593,0.018164441737750572,0.02733530809628779,0.04411611635317134,-0.042578851745858515,0.0036641207776105635,0.09607089841126884,0.15603961289810195,0.15295266673653624,0.9999999999999977,-0.04182952672031201,0.05233621006740136,0.08892047625297962,0.018277481007917613,0.07023790588615542,0.04016831714902806,0.08359960165257098,-0.05013194831512863,0.024132547488518417,0.03013030128294837,0.04155219980416592,0.018164441737750572,0.02733530809628779,0.044116116353171225,-0.042578851745858515,0.15075207681004998,0.13949342720171587,0.5635882807072197,0.8646587196650501,-0.019861236497140274,0.059709241470798716,0.11696322161213077,0.018603442650430048,0.07702977568334635,0.06648963089134992,0.07919107202286296,-0.06092189938828699,0.03661364642065421,0.03067178424549373,0.04551906106854074,0.041147268067678454,0.004408690876461087,0.04063618929070446,-0.05551699465408507,0.14565425465392381,0.11296296227069964,0.48736483946400266,0.792513247752635,-0.018983074393213825,0.07787393722298522,0.11127688967613335,0.028586298324028515,0.11107924740174639,0.08000837279891558,0.09206601349158204,-0.0717220051915861,0.05404864237641603,0.0337130734131273,0.05930514474484805,0.05109191994359869,-0.009656625542550985,0.060678648030404604,-0.07493342304292425,0.13224535885177172,0.0884481194723857,0.4195741214497083,0.7336268894521316,-0.009587108969507898,0.08274592596113982,0.1205119587318922,0.03293772603097741,0.1179386534649587,0.07348373597926414,0.11056017422344346,-0.07337051445495227,0.03374141456121813,0.023715753810070364,0.05621550178007187,0.04725710338044044,-0.01039444256015793,0.06263393267520674,-0.08012831301332592,0.11856666049810788,0.06701551617282749,0.3872890771414542,0.7090061687405658,-0.009172596064075516,0.09072992388575563,0.12911021378406418,0.038342712907104524,0.12877890075118148,0.08367709690347101,0.11961092233578008,-0.06526749984546805,0.024528531269644688,0.025231109951043232,0.05526713412595582,0.04808921087669363,-0.02172218551191772,0.07170181830978078,-0.08866898031249569,,,,-0.3512911394183487,-0.1554966170412444,-0.29199393545393665,-0.42917103683439894,-0.25182563543753345,-0.03397324418023659,0.47204700687288015,-0.031435097210996354,-0.031435097210996354,-0.031435097210996354,-0.0231167341577078,-0.014044073774564354,0.024801675738075697,0.22586542466328807,0.2664075188883411,0.18621135526150193,0.01928138974295253,-0.06546371666663771,0.16359264196690576,-0.0772074222537624,0.04427921481893794,-0.26451592789385847,-0.07584209933376602,-0.017529312558269998,-0.19314999678408296,0.07401338351545185,-0.022219835398529616,-0.014918895010065882,-0.07586918503456494,0.06303662749431573,-0.04608052717532876,-0.002171559998263124,0.036529586260574044,0.007081470459314862,-0.024918127972613877,-0.013667991730440724,0.10037226466474583,0.027086093693401092,0.14277432589409547,0.2111293543890669,0.0013452147488424888,0.13260773808934848,-0.10686600054034665,-0.03722338312485859,-0.0421327177693887,-0.04795679519966908,-0.020896724883630657,0.00851238246638729,0.11730259253296664,0.020938123922324508
appCat.builtin_sum,0.10282572660338697,-0.01845805563640272,-0.04694859069245353,-0.041829526720312066,1.0,0.0781493927335675,0.05834910005411236,0.05012899051167214,0.03631665011208754,-0.014792102519057592,0.014408304085451532,0.1214027089390707,0.021699424160500413,0.025704443985569442,0.04943516427736639,0.09266371097039107,0.05868994755322004,0.19363108115296962,-0.004350196993055488,0.04140509521135703,0.0273397049814787,0.10282572660338694,-0.018458055636402723,-0.04182952672031238,1.0,0.07814939273356747,0.058349100054112396,0.05012899051167217,0.03631665011208756,-0.014792102519057583,0.014408304085451509,0.12140270893907061,0.021699424160500386,0.025704443985569456,0.049435164277366384,0.09266371097039106,0.05868994755322004,0.1936310811529696,-0.004350196993055488,0.07590082108214788,-0.02904243071086992,-0.04368969277317845,-0.03529686799514385,0.7472396331845018,0.07192670090174398,0.04264566215397945,0.07789615272363881,0.03618989141928644,-0.024352304392789344,0.01619278648529426,0.14974429050074342,0.03307978059696375,0.022366505369315677,0.05233457006761905,0.10074360620327254,0.028274826432140167,0.18525929434282584,-0.014331029910405076,0.06143601282050916,-0.04006302814238008,-0.03126292756677527,-0.018246801720777625,0.6383953626439269,0.08233691854802458,0.03025417296012853,0.09112527604402455,0.027984376679169302,-0.030420766039190555,0.024724118213812183,0.15621826199409086,0.029875043152810983,0.04818687874173358,0.06042001996255629,0.09808330875036379,0.02740800157894728,0.17781764040036996,-0.04496148376352098,0.056211618611431376,-0.045119126463505924,-0.032573662492922706,-0.012681222657210351,0.5909319084479409,0.07866680024498074,0.01948538971529853,0.10236709128134144,0.02894281475736533,-0.02989824234970605,0.027835969404586713,0.1559259295840212,0.05964077299566872,0.038470498241129955,0.06787958017584671,0.08747876283842461,0.023874622332866108,0.17474748879885255,-0.057534563376024764,0.050498058645692664,-0.04860340406331426,-0.024851017832591013,-0.004401056184736628,0.5306477283142166,0.07152940957851076,0.015545701169470367,0.11332673316218504,0.02419072532345147,-0.02983290553978906,0.03272526135255868,0.1577574732036333,0.08294729806327876,0.035824577920124244,0.07378869574248018,0.08991699921378843,0.021887462123725113,0.17193212531242924,-0.05635457227885114,,,,-0.021034708029644505,0.003567301499098215,0.007319082648142015,0.03206638567720347,-0.06346007472914322,0.03334287578930444,0.010144982533619363,-0.03830334034998195,-0.03830334034998195,-0.03830334034998195,-0.036590840047052264,-0.03524403711590693,-0.041356374493596526,-0.060660779759816284,0.020483754163442263,-0.011852376527331763,0.041785502287267844,0.010533501269432326,-0.002889094344527999,-0.06181507665414088,-0.041830750001406715,-0.006278370691512083,-0.08876526990034429,-0.07215661427226526,0.13896871114212794,-0.049412793385655976,0.1549386296645387,-0.07902230862201544,-0.08635914527366727,0.020483152427396713,-0.022407977168067392,-0.08151766419904125,-0.0073048689623993945,0.010337330856716594,0.05412629041182882,0.07886940514190577,0.027645839959369166,0.10186417877286956,-0.057991772831579205,0.03166349293731134,0.0263089081974281,-0.030499579961178448,0.03345998337307176,-0.05640518714751515,0.021732857384442986,-0.002981240783997465,-0.0014513090298911824,0.036372151914940684,0.02375274463171723,-0.0199525426690672
appCat.communication_sum,0.3142771594281861,-0.1687982769308991,0.05804744569126206,0.05233621006740137,0.0781493927335675,1.0,0.21108623254163164,0.14247309026541435,0.0865444552121999,0.02690612674971685,0.2317991275105947,0.15961296075175616,0.028457813176542907,0.0933994450113545,0.11332474123216323,0.04540179379083659,0.0299878578263755,0.7078681984614242,0.02944469850106848,-0.06304594640295745,-0.09565182158690412,0.3142771594281861,-0.16879827693089908,0.052336210067401544,0.07814939273356747,1.0000000000000002,0.2110862325416316,0.1424730902654144,0.08654445521219989,0.02690612674971684,0.23179912751059464,0.15961296075175618,0.028457813176542897,0.09339944501135454,0.11332474123216325,0.04540179379083659,0.0299878578263755,0.7078681984614242,0.02944469850106848,0.3296286297872149,-0.22681414073809042,0.07750086594300638,0.050446056320287994,0.08181721927246119,0.8991864330563314,0.24073647897503506,0.14823885864072592,0.1364277430228092,0.02055730713452619,0.29176597807315185,0.16476202144522062,0.05106795326686958,0.1368479130398347,0.11112680669562972,0.058526505970350855,1.0968174972329283e-05,0.6627599688378049,0.008533262126194673,0.3348446189857551,-0.23602556608503286,0.09336323852564009,0.06255144100380233,0.08890288489155879,0.8334087597093407,0.24265880209745302,0.14210337514903668,0.14776971533147604,0.024830284602527796,0.3371364139643897,0.16347836698492477,0.04601460369219035,0.13708943408214935,0.11690589763274147,0.05514618017155046,0.00047754354250808986,0.6283140227376579,-0.012259889438477858,0.33392916910011755,-0.254229801855127,0.08804671419338647,0.057444860726114884,0.09740160142604537,0.7919954879175094,0.24491628870727847,0.1430361570396415,0.16467159887237576,0.0351993624089868,0.36601929187472776,0.15841346073544652,0.056615151736237324,0.15826325529565627,0.12206401009056708,0.05342445366939369,-0.005244630908312255,0.6074452757588389,-0.011101402157080567,0.33189060143129046,-0.26422535174145256,0.08730597614314582,0.05839533240460308,0.09168728307865534,0.75618646347954,0.24952398553654764,0.14050441146611478,0.17181687187367603,0.03899979653587825,0.3724300517075164,0.14728754280358683,0.05933600832765325,0.1826620989775105,0.11743138376966687,0.05797749304355453,-0.010358876367062862,0.5850220880497469,-0.013859645970702942,,,,-0.010250149234365567,0.02830368666481412,0.021873753257844016,0.033339471173136744,-0.14555793538021758,-0.07976452767693284,0.06844953872017011,-0.06801704822213342,-0.06801704822213342,-0.06801704822213342,-0.07412107913273007,-0.07608842872544402,-0.06576841039951414,-0.015114404536084475,0.0705014816416007,-0.06613473733659728,0.24642317971346894,-0.05035505662466396,-0.07657644579839808,0.09716168374006551,0.04586073912809755,0.1522448998728906,-0.10307817665918265,-0.08792304547556275,-0.09283994993776389,0.31543949976348107,-0.08698858549556143,-0.16615585015218623,-0.18763385241465125,-0.03796401358868242,-0.005223457021414011,-0.16782808228354357,0.2186313253762355,-0.011049364106704183,0.14665888190030474,-0.09672615648162453,-0.04167519604310701,-0.01920244907958782,0.028332078193204685,0.21291002174398302,-0.07460160271047402,-0.011401251023729976,-0.08585197145144961,-0.003648796420524259,0.06418070721531827,0.03891273330939216,0.048923293088163136,0.015245944309738933,-0.07537365943219607,-0.08596908093402589
appCat.entertainment_sum,0.09571099799617676,-0.0844199997992498,0.06164934850108814,0.08892047625297968,0.05834910005411236,0.21108623254163164,1.0,0.07450702936796795,0.07799364425219983,-0.01531173406070911,0.1455404217209866,0.058006841967242345,0.04521746826099906,0.08800852045665081,0.029207324356290424,0.028800350758735844,-0.021845929704268744,0.3522247660786762,-0.024094032263428045,-0.1261350959004947,0.008936439397913153,0.09571099799617673,-0.08441999979924979,0.08892047625297958,0.05834910005411236,0.21108623254163159,1.0000000000000002,0.07450702936796794,0.0779936442521998,-0.015311734060709105,0.14554042172098663,0.0580068419672423,0.045217468260999094,0.08800852045665082,0.029207324356290424,0.02880035075873583,-0.021845929704268744,0.35222476607867614,-0.024094032263428045,0.112068095893567,-0.1114437436942717,0.07614733778539053,0.09523165109559822,0.04342268512857662,0.2151940547812645,0.8253643285749462,0.08540080602059412,0.08954288932990385,-0.0233936215645221,0.16947025780898692,0.05101155456176635,0.0706391597391172,0.12173967915953873,0.0175193917800961,0.03557813820328044,-0.03778712529587963,0.3339340847187061,-0.050880889286244776,0.11046045559629905,-0.12141074254905583,0.10079342695698491,0.10987561917363133,0.03158398711909874,0.22122501582334275,0.7521806883747247,0.09058906894479346,0.10148938665693709,-0.029093842409008062,0.18095965050529583,0.08428845417386643,0.05983602242566308,0.16833230307831978,0.01826219858760013,0.02593470256099559,-0.03376094282748589,0.33629170909335493,-0.051855646074594704,0.10947064677785301,-0.12717284699167333,0.0993783707009496,0.119527930219128,0.037954899499318816,0.2128323215326457,0.7003848747173559,0.09457677400330154,0.11884402774487203,-0.030687376411058516,0.19194880019893187,0.07402910379000899,0.06071087245488678,0.22168431688307494,0.01825992623262532,0.019456794558121743,-0.03436373912268609,0.32218097129785467,-0.06527557030625002,0.10349228651468408,-0.13189753017087408,0.0951076166014872,0.12606779665276188,0.032814411218390106,0.20369142923617933,0.6670387403438168,0.0999951607511926,0.13383550899722996,-0.02813899672365896,0.186525859386205,0.06984199233644559,0.06899696959885289,0.22955155143867284,0.015402411313969532,0.017379085802136814,-0.03140165515522751,0.30669849536844085,-0.060394552067332075,,,,-0.00831032432777601,-0.012207540845734463,-0.018829760900027137,-0.026249804513233246,-0.12480570449280227,-0.12363715370840399,0.11119146515063803,-0.11242383867447073,-0.11242383867447073,-0.11242383867447073,-0.11246026990233064,-0.11171591417509345,-0.10474176185893806,0.017976593511820817,0.12244286537056961,0.15135181840421905,0.03805448037945722,-0.03992823061823136,0.21929101855205074,-0.010419662852565117,0.09252926010802748,0.0824643560501788,-0.09036996463922439,0.20037059462007503,0.02086302924848182,-0.0486892303016538,-0.08331015166563226,-0.09900215955129718,-0.0724035235989422,0.042265290603637755,-0.08823801845785818,-0.08781204762117548,0.097412826090696,-0.09653315505068445,-0.049066137035410615,-0.09988604551901435,-0.08661947479142856,-0.04499671175751133,-0.05597875927299688,0.3263732727904794,-0.06607988870090284,0.04697958156182707,-0.008579854287394719,-0.01693411007737971,0.03680874288715404,-0.01833074091479908,-0.01735131659519464,0.010473335303060815,-0.019327107848338916,0.026553958158626788
