id,date,activity_mean,circumplex.arousal_mean,circumplex.valence_mean,mood_mean,appCat.builtin_sum,appCat.communication_sum,appCat.entertainment_sum,appCat.finance_sum,appCat.game_sum,appCat.office_sum,appCat.other_sum,appCat.social_sum,appCat.travel_sum,appCat.unknown_sum,appCat.utilities_sum,appCat.weather_sum,call_sum,screen_sum,sms_sum,day,weekDay,activity_mean_time_1,circumplex.arousal_mean_time_1,circumplex.valence_mean_time_1,mood_mean_time_1,appCat.builtin_sum_time_1,appCat.communication_sum_time_1,appCat.entertainment_sum_time_1,appCat.finance_sum_time_1,appCat.game_sum_time_1,appCat.office_sum_time_1,appCat.other_sum_time_1,appCat.social_sum_time_1,appCat.travel_sum_time_1,appCat.unknown_sum_time_1,appCat.utilities_sum_time_1,appCat.weather_sum_time_1,call_sum_time_1,screen_sum_time_1,sms_sum_time_1,day_time_1,weekDay_time_1,activity_mean_time_2,circumplex.arousal_mean_time_2,circumplex.valence_mean_time_2,mood_mean_time_2,appCat.builtin_sum_time_2,appCat.communication_sum_time_2,appCat.entertainment_sum_time_2,appCat.finance_sum_time_2,appCat.game_sum_time_2,appCat.office_sum_time_2,appCat.other_sum_time_2,appCat.social_sum_time_2,appCat.travel_sum_time_2,appCat.unknown_sum_time_2,appCat.utilities_sum_time_2,appCat.weather_sum_time_2,call_sum_time_2,screen_sum_time_2,sms_sum_time_2,day_time_2,weekDay_time_2,activity_mean_time_3,circumplex.arousal_mean_time_3,circumplex.valence_mean_time_3,mood_mean_time_3,appCat.builtin_sum_time_3,appCat.communication_sum_time_3,appCat.entertainment_sum_time_3,appCat.finance_sum_time_3,appCat.game_sum_time_3,appCat.office_sum_time_3,appCat.other_sum_time_3,appCat.social_sum_time_3,appCat.travel_sum_time_3,appCat.unknown_sum_time_3,appCat.utilities_sum_time_3,appCat.weather_sum_time_3,call_sum_time_3,screen_sum_time_3,sms_sum_time_3,day_time_3,weekDay_time_3,activity_mean_time_4,circumplex.arousal_mean_time_4,circumplex.valence_mean_time_4,mood_mean_time_4,appCat.builtin_sum_time_4,appCat.communication_sum_time_4,appCat.entertainment_sum_time_4,appCat.finance_sum_time_4,appCat.game_sum_time_4,appCat.office_sum_time_4,appCat.other_sum_time_4,appCat.social_sum_time_4,appCat.travel_sum_time_4,appCat.unknown_sum_time_4,appCat.utilities_sum_time_4,appCat.weather_sum_time_4,call_sum_time_4,screen_sum_time_4,sms_sum_time_4,day_time_4,weekDay_time_4,activity_mean_time_5,circumplex.arousal_mean_time_5,circumplex.valence_mean_time_5,mood_mean_time_5,appCat.builtin_sum_time_5,appCat.communication_sum_time_5,appCat.entertainment_sum_time_5,appCat.finance_sum_time_5,appCat.game_sum_time_5,appCat.office_sum_time_5,appCat.other_sum_time_5,appCat.social_sum_time_5,appCat.travel_sum_time_5,appCat.unknown_sum_time_5,appCat.utilities_sum_time_5,appCat.weather_sum_time_5,call_sum_time_5,screen_sum_time_5,sms_sum_time_5,day_time_5,weekDay_time_5,lastTimeSeenMood_1,numberOfTimesSeenMood5Days_1,lastTimeSeenMood_2,numberOfTimesSeenMood5Days_2,lastTimeSeenMood_3,numberOfTimesSeenMood5Days_3,lastTimeSeenMood_4,numberOfTimesSeenMood5Days_4,lastTimeSeenMood_5,numberOfTimesSeenMood5Days_5,lastTimeSeenMood_6,numberOfTimesSeenMood5Days_6,lastTimeSeenMood_7,numberOfTimesSeenMood5Days_7,lastTimeSeenMood_8,numberOfTimesSeenMood5Days_8,lastTimeSeenMood_9,numberOfTimesSeenMood5Days_9,mood_mean_TARGET
AS14.01,2014-02-26,0.0,0.4375,0.6153846153846154,0.513157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.11764705882352941,0.08035714285714286,0.3333333333333333,0.0,0.4375,0.6153846153846154,0.5131578947368418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.11764705882352941,0.08035714285714286,0.3333333333333333,0.0,0.5357142857142857,0.4910714285714286,0.441624365482233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.08333333333333333,0.07623318385650224,0.2727272727272727,0.0,0.5603448275862069,0.48701298701298706,0.45364238410595903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1,0.06606606606606606,0.5333333333333333,0.0,0.5301724137931034,0.3853383458646616,0.41385435168738893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.10256410256410256,0.058823529411764705,0.6,0.0,0.524869109947644,0.32258064516129026,0.3824850299401195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.15217391304347827,0.05272727272727273,0.625,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.14545454545454545,0.0,0.10126582278481013,0.0,0.07920792079207921,0.0,6.333333333333333
AS14.01,2014-03-21,0.23676626041931617,0.55,0.4461538461538461,0.5052631578947369,0.07785010355031091,0.3031500598805458,0.0280334451520126,0.03750196805096345,0.0,0.005173989464478,0.05530196592767249,0.1499164328527839,0.0867875362766204,0.0,0.26521399027119635,0.0,0.1935483870967742,0.4965985763035707,0.0,0.2857142857142857,0.6666666666666666,0.23676626041931617,0.55,0.4461538461538461,0.5052631578947364,0.07785010355031091,0.3031500598805458,0.028033445152012598,0.037501968050963445,0.0,0.005173989464478,0.05530196592767249,0.1499164328527839,0.0867875362766204,0.0,0.2652139902711963,0.0,0.1935483870967742,0.4965985763035707,0.0,0.2857142857142857,0.6666666666666666,0.21985284984889344,0.6,0.3928571428571429,0.43147208121827346,0.08223138040791578,0.2538582515629233,0.0335018316951708,0.020722319909387953,0.0,0.004965886815060958,0.04643232791842278,0.1763282043049609,0.0798439935175516,0.014591407953129708,0.2429216693349741,0.0,0.14285714285714285,0.4268930522334299,0.0,0.2825112107623318,0.6363636363636364,0.15694084901621155,0.6068965517241378,0.4155844155844156,0.44370860927152184,0.07999357349920731,0.20908885487960463,0.03234702644555019,0.017912601947883383,0.0,0.004850374265723425,0.04265822571912365,0.17445400745873332,0.0798439935175516,0.01337735098659185,0.19082986614188255,0.0,0.14814814814814814,0.29385284770869213,0.0,0.27927927927927926,0.6,0.11437247831672037,0.5689655172413793,0.32330827067669166,0.403197158081705,0.0706435741218277,0.16172020792152195,0.029789187491134374,0.016179286242153076,0.0,0.004765423952710047,0.03042691667787549,0.17430832504453916,0.07720475839277952,0.01243137330445623,0.14183544810700102,0.0,0.15517241379310345,0.2521691185725038,0.05128205128205128,0.27601809954751133,0.5,0.09469826619037956,0.5602094240837697,0.26655348047538197,0.3712574850299397,0.07016177768839417,0.1446930103334426,0.028090713818997345,0.015333349633115629,0.0,0.004633453834810912,0.02668478979946768,0.15370610339663296,0.06747855133015919,0.012146143055768794,0.13849134814499683,0.0,0.13846153846153847,0.2264485640027155,0.06521739130434782,0.2727272727272727,0.4166666666666667,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.4909090909090909,0.0,0.34177215189873417,0.0,0.26732673267326734,0.0,6.4
AS14.01,2014-03-22,0.4183901541858731,0.65,0.5384615384615384,0.5368421052631579,0.018138856043033762,0.23953753192337998,0.002596831261480823,0.015953323886688714,0.0,0.0,0.02263807384344408,0.01461862286967618,0.003536650526027586,0.0,0.05209941770691869,0.0,0.0967741935483871,0.16965371742487734,0.058823529411764705,0.29464285714285715,0.8333333333333334,0.41839015418587305,0.65,0.5384615384615384,0.5368421052631575,0.018138856043033762,0.23953753192337998,0.0025968312614808218,0.01595332388668871,0.0,0.0,0.022638073843444084,0.01461862286967617,0.0035366505260275814,0.0,0.05209941770691867,0.0,0.0967741935483871,0.16965371742487736,0.058823529411764705,0.29464285714285715,0.8333333333333334,0.3782511591893987,0.6857142857142857,0.4821428571428572,0.45177664974619236,0.09394041901393511,0.33782616149556066,0.027149981958055375,0.02953758743744908,0.0,0.004965886815060958,0.06248289502687237,0.16411913444391615,0.08309769000196329,0.0,0.2807601639000531,0.0,0.1836734693877551,0.5083777876876436,0.041666666666666664,0.2914798206278027,0.8181818181818182,0.3293739443151076,0.6689655172413792,0.48051948051948057,0.46357615894039605,0.0972622327510016,0.33190530964623505,0.03456945685623973,0.02553261645324408,0.0,0.004850374265723425,0.05933155483130366,0.1888806876024475,0.08309769000196329,0.01337735098659185,0.22704249236314775,0.0,0.1851851851851852,0.382961945611784,0.03333333333333333,0.2882882882882883,0.8,0.24003511221212379,0.6206896551724137,0.3796992481203007,0.4245115452930728,0.08589379681441443,0.2567128492676154,0.031835879365624646,0.0230619488620388,0.0,0.004765423952710047,0.04231953497333513,0.1887229578089884,0.08035090426920315,0.01243137330445623,0.16875070079289706,0.0,0.1896551724137931,0.3286378778519428,0.02564102564102564,0.2850678733031674,0.7,0.1987445693740663,0.6073298429319371,0.3174872665534804,0.3937125748502991,0.08530799229540917,0.2296840662598686,0.03002071059178895,0.02185615112002716,0.0,0.004633453834810912,0.03711476608459033,0.16641701111461374,0.07022834772139142,0.012146143055768794,0.16477201126470534,0.0,0.1846153846153846,0.2951177207492801,0.06521739130434782,0.2818181818181818,0.625,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.509090909090909,0.0,0.35443037974683544,0.0,0.27722772277227725,0.0,6.8
AS14.01,2014-03-23,0.2521167771710254,0.55,0.6307692307692307,0.5999999999999999,0.031897875296068384,0.25278162306034957,0.0026252694076086508,0.032853583063861755,0.0,0.0,0.01679765700560537,0.029954656638498157,0.0,0.0,0.013326387984546599,0.08280985564279425,0.0,0.18710121410752895,0.0,0.30357142857142855,1.0,0.2521167771710254,0.55,0.6307692307692307,0.5999999999999994,0.031897875296068384,0.25278162306034957,0.0026252694076086495,0.032853583063861755,0.0,0.0,0.016797657005605374,0.02995465663849815,0.0,0.0,0.01332638798454659,0.08280985564279425,0.0,0.18710121410752897,0.0,0.30357142857142855,1.0,0.38711370044832744,0.6857142857142857,0.5892857142857143,0.5126903553299486,0.04896887650409388,0.30647151855092086,0.004628751534428543,0.026969047017548563,0.0,0.0,0.03161479822418942,0.0444606045811168,0.003253696484411688,0.0,0.05788901277848214,0.07954304502273517,0.061224489795918366,0.27221862430543914,0.041666666666666664,0.3004484304932735,1.0,0.3739187530454653,0.6896551724137929,0.5844155844155845,0.49668874172185284,0.12175156852539791,0.40785553754839216,0.028460892878635114,0.04122494372484069,0.0,0.004850374265723425,0.06977593626613449,0.1919360596745918,0.08309769000196329,0.0,0.229817066525126,0.0733442273946217,0.16666666666666666,0.44821629864594126,0.03333333333333333,0.2972972972972973,1.0,0.3157578746900781,0.6379310344827586,0.4699248120300751,0.4600355239786854,0.1127118993745384,0.3569576579430923,0.03390498475749232,0.03723580565132045,0.0,0.004765423952710047,0.05114396608029392,0.2182596233949642,0.08035090426920315,0.01243137330445623,0.17563529021407073,0.06489906109302784,0.1724137931034483,0.41297082333434715,0.02564102564102564,0.29411764705882354,0.9,0.2614415959957224,0.6230366492146597,0.39898132427843797,0.4311377245508977,0.11194319264078055,0.3193742993109754,0.03197184294280044,0.035288925504939915,0.0,0.004633453834810912,0.044853903496443304,0.19246261607002657,0.07022834772139142,0.012146143055768794,0.17149428050760882,0.05825045433284001,0.16923076923076924,0.3708489383968484,0.02173913043478261,0.2909090909090909,0.8333333333333334,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.5272727272727272,0.0,0.3670886075949367,0.0,0.2871287128712871,0.0,6.0
AS14.01,2014-03-24,0.13946512101721179,0.7,0.38461538461538464,0.47368421052631576,0.021499817589464416,0.4474511950504343,0.027185170313747602,0.02581628698421927,0.0,9.043650214323994e-05,0.015352545967332877,0.10719186220949053,0.03979905037070127,0.0,0.0791681173055236,0.0,0.3225806451612903,0.41562554853779493,0.0,0.3125,0.0,0.1394651210172118,0.7,0.38461538461538464,0.4736842105263153,0.02149981758946442,0.4474511950504344,0.027185170313747602,0.02581628698421927,0.0,9.043650214323994e-05,0.015352545967332884,0.10719186220949053,0.039799050370701264,0.0,0.07916811730552357,0.0,0.3225806451612903,0.41562554853779493,0.0,0.3125,0.0,0.2260777786882294,0.7142857142857143,0.5,0.47208121827411104,0.05225811036285226,0.4358989751530082,0.026423297317682018,0.032418987038930064,0.0,8.679906224715446e-05,0.025774143345962026,0.136799831905096,0.03661487877331324,0.0,0.08183950571318273,0.07954304502273517,0.20408163265306123,0.45990520566770976,0.0,0.3094170403587444,0.5454545454545454,0.3338175783993705,0.7517241379310344,0.5584415584415585,0.4834437086092701,0.06810464147054959,0.4818420802753786,0.027734918948350607,0.03564334456305675,0.0,8.478001080001546e-05,0.04035250424422979,0.14977246325082227,0.039868575257724935,0.0,0.10050257599445331,0.0733442273946217,0.24074074074074073,0.4056859399352028,0.03333333333333333,0.3063063063063063,0.7333333333333333,0.3143857284137158,0.7068965517241379,0.4699248120300751,0.43516873889875657,0.1255966590284442,0.4929010154389232,0.04763633449599981,0.048373597040285266,0.0,0.004848719111401713,0.05783448026823614,0.2974718718720294,0.11575548193042888,0.0,0.21171222297227715,0.06489906109302784,0.3275862068965517,0.5719724593448046,0.02564102564102564,0.3031674208144796,0.75,0.2961241288415117,0.6858638743455499,0.39898132427843797,0.40494011976047867,0.12989586013255253,0.4781358480232745,0.052176194204115706,0.04584437566211418,0.0,0.004714442279132137,0.05192723895169934,0.2856660512232534,0.10117267888400357,0.012146143055768794,0.21142928769775118,0.05825045433284001,0.3076923076923077,0.5390778247049631,0.02173913043478261,0.3,0.75,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5454545454545454,0.0,0.379746835443038,0.0,0.297029702970297,0.0,6.75
AS14.01,2014-03-25,0.17375346993101595,0.625,0.5384615384615384,0.5921052631578947,0.0256118229901356,0.49601213857072113,0.0018978984293489458,0.03258941006915429,0.0,0.0,0.04124713659263347,0.06382616064863388,0.0,0.08336667792526582,0.09872893030112163,0.0,0.0,0.5931745860919789,0.058823529411764705,0.32142857142857145,0.16666666666666666,0.17375346993101598,0.625,0.5384615384615384,0.5921052631578944,0.02561182299013561,0.49601213857072113,0.001897898429348943,0.032589410069154286,0.0,0.0,0.041247136592633474,0.06382616064863388,0.0,0.08336667792526582,0.0987289303011216,0.0,0.0,0.5931745860919789,0.058823529411764705,0.32142857142857145,0.16666666666666666,0.1808351295426649,0.7571428571428571,0.44642857142857145,0.4670050761421311,0.04610621133129133,0.5873113764211458,0.025778572187879902,0.032273013971588375,0.0,8.679906224715446e-05,0.045374778282564525,0.17058571355838964,0.03661487877331324,0.07597978334312597,0.15740401441473922,0.0,0.20408163265306123,0.7697558199643665,0.041666666666666664,0.3183856502242152,0.09090909090909091,0.23299431507041699,0.7413793103448274,0.5584415584415585,0.5066225165562899,0.07521909893706576,0.6133425665380828,0.027136755484978913,0.04358947659944019,0.0,8.478001080001546e-05,0.05405839767987201,0.198333905359663,0.03661487877331324,0.0696579955088016,0.13291324745248403,0.0733442273946217,0.1851851851851852,0.6281364887525038,0.03333333333333333,0.3153153153153153,0.4666666666666667,0.2954599646436123,0.7327586206896551,0.5037593984962406,0.46447602131438714,0.08167738375934858,0.5693837199369305,0.027037610233055835,0.04625419675545615,0.0,8.329515869166693e-05,0.05045095808143783,0.21258291417215924,0.03855072353764937,0.06473213917149863,0.1257038248990286,0.06489906109302784,0.22413793103448276,0.6155025850430442,0.05128205128205128,0.31221719457013575,0.6,0.30351492927849916,0.7251308900523561,0.4499151103565364,0.4229041916167661,0.14612633007648104,0.6169960602578218,0.04633082122578701,0.059169138198529495,0.0,0.004714442279132137,0.06972524643439938,0.31780935413657163,0.10117267888400357,0.06324689987397566,0.25652274167413674,0.05825045433284001,0.29230769230769227,0.7537266044128312,0.04347826086956522,0.3090909090909091,0.6666666666666667,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.5636363636363636,0.0,0.3924050632911392,0.0,0.3069306930693069,0.0,6.6
AS14.01,2014-03-26,0.17893602285515428,0.45,0.5692307692307692,0.5684210526315788,0.028952994772799244,0.4338463195823258,0.025334965605008336,0.03961156729523188,0.0,0.0,0.02248929545243278,0.1526949328445207,0.0,0.0,0.014778798614119435,0.0,0.0,0.4536447179042013,0.0,0.33035714285714285,0.3333333333333333,0.1789360228551543,0.45,0.5692307692307692,0.5684210526315785,0.028952994772799254,0.4338463195823259,0.025334965605008333,0.03961156729523187,0.0,0.0,0.022489295452432792,0.1526949328445207,0.0,0.0,0.014778798614119423,0.0,0.0,0.4536447179042013,0.0,0.33035714285714285,0.3333333333333333,0.20362345007441118,0.6142857142857142,0.5535714285714286,0.5279187817258871,0.05340032713954433,0.5788422628345635,0.02413859271845366,0.03989581956557747,0.0,0.0,0.051096160645469554,0.21597375888630158,0.0,0.07597978334312597,0.10043208945133456,0.0,0.0,0.7987660033350721,0.041666666666666664,0.3273542600896861,0.2727272727272727,0.20283398778559347,0.7,0.5324675324675325,0.49337748344370713,0.07241549664963753,0.7061786408336886,0.046572257589124505,0.04681738936770077,0.0,8.478001080001546e-05,0.058250386877706194,0.31946259999535986,0.03661487877331324,0.0696579955088016,0.13392277127373645,0.0,0.1851851851851852,0.7681360804842203,0.03333333333333333,0.32432432432432434,0.2,0.22354040215126442,0.6637931034482758,0.5150375939849624,0.47513321492007093,0.0907693586593196,0.6464401412345521,0.04495866482457671,0.05646095421344289,0.0,8.329515869166693e-05,0.05037279928457436,0.34873248992229505,0.03540457766122573,0.06473213917149863,0.10642349629866933,0.06489906109302784,0.1724137931034483,0.7435070861103227,0.02564102564102564,0.3212669683257919,0.45,0.289133562101029,0.693717277486911,0.4906621392190152,0.4408682634730535,0.10529651691463177,0.6633688062258389,0.04432527820325249,0.06003168553882282,0.0,8.09884443212246e-05,0.054607556772502445,0.32022526275561375,0.03369412755384437,0.06324689987397566,0.13019497842957276,0.05825045433284001,0.2,0.7363405707905376,0.04347826086956522,0.3181818181818182,0.5833333333333334,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.5818181818181818,0.0,0.4050632911392405,0.0,0.31683168316831684,0.0,7.0
AS14.01,2014-03-27,0.2817359840491507,0.55,0.6307692307692307,0.631578947368421,0.03048632947670185,0.3347939588437504,0.017790230828981696,0.03195736293281983,0.0,0.005481804070610057,0.013501235321973738,0.031103245620110867,0.004485540356211479,0.0,0.07929967142476212,0.0,0.06451612903225806,0.48177271606857147,0.058823529411764705,0.3392857142857143,0.5,0.28173598404915073,0.55,0.6307692307692309,0.6315789473684207,0.030486329476701855,0.33479395884375046,0.017790230828981693,0.03195736293281981,0.0,0.005481804070610057,0.013501235321973745,0.03110324562011087,0.004485540356211473,0.0,0.07929967142476209,0.0,0.06451612903225806,0.48177271606857147,0.058823529411764705,0.3392857142857143,0.5,0.2659665947446558,0.5714285714285714,0.6071428571428572,0.5532994923857856,0.058170804742115695,0.4784830144511183,0.03822519553250374,0.03954657168239607,0.0,0.005261320832576605,0.028852853590306104,0.18333356274462362,0.004126669225665585,0.0,0.08324100401519854,0.0,0.04081632653061224,0.7137618138412806,0.041666666666666664,0.336322869955157,0.45454545454545453,0.2614687454107547,0.6379310344827586,0.6363636363636365,0.5596026490066208,0.08097088797501831,0.6484166598880992,0.03853184328603067,0.049750639400059436,0.0,0.005138936129725471,0.05688686487965888,0.2443730280227708,0.004126669225665582,0.0696579955088016,0.13401421030237687,0.0,0.037037037037037035,0.8028792886907967,0.06666666666666667,0.3333333333333333,0.4,0.23243647083968902,0.6637931034482758,0.5150375939849624,0.4857904085257547,0.08958260310896632,0.6789635138203561,0.056910925172976634,0.05607430245115665,0.0,0.005132227051865544,0.04864106693422421,0.3498650513485552,0.03939484025329404,0.06473213917149863,0.14050617269825286,0.0,0.20689655172413793,0.8763256561481256,0.05128205128205128,0.33031674208144796,0.3,0.2551500635050178,0.6623036649214661,0.5212224108658743,0.46781437125748465,0.11560684089741553,0.6971670350158488,0.05561719869418523,0.06657522282472957,0.0,0.004990098960883283,0.05039796678004253,0.3345586593015459,0.034431902974829315,0.06324689987397566,0.1439156827328439,0.05825045433284001,0.1846153846153846,0.86267407392132,0.04347826086956522,0.32727272727272727,0.5,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.022222222222222223,0.4177215189873418,0.0,0.32673267326732675,0.0,6.4
AS14.01,2014-03-28,0.16902681936256722,0.35,0.5692307692307692,0.5368421052631579,0.24954433324950384,0.041838095533663695,0.027976318425984782,0.06749355084838138,0.017930680541176674,0.0,0.05211880035254712,0.017049639946183706,0.10741339970095132,0.0,0.13364348213565932,0.0,0.16129032258064516,0.13599256215305003,0.0,0.3482142857142857,0.6666666666666666,0.1690268193625673,0.35,0.5692307692307692,0.5368421052631576,0.24954433324950384,0.04183809553366377,0.027976318425984775,0.06749355084838136,0.017930680541176674,0.0,0.05211880035254713,0.01704963994618371,0.10741339970095129,0.0,0.1336434821356593,0.0,0.16129032258064516,0.13599256215305,0.0,0.3482142857142857,0.6666666666666666,0.26024556748435884,0.5142857142857143,0.6071428571428572,0.5329949238578667,0.2740544110978533,0.23445562999435568,0.04056643073607435,0.05495321333148183,0.0169837806629225,0.005261320832576605,0.05260620616503911,0.04803116190295508,0.1029463287915899,0.0,0.1884129481825788,0.0,0.14285714285714285,0.4713802089821454,0.041666666666666664,0.3452914798206278,0.6363636363636364,0.25952072875749516,0.5241379310344827,0.6493506493506493,0.5364238410596013,0.29416041910606733,0.41555108193482626,0.060850379928341344,0.06642240391283188,0.016269372485312874,0.005138936129725471,0.06489403143983401,0.19821068370168624,0.10294632879158991,0.0,0.15828219007864985,0.0,0.12962962962962965,0.5627485190909678,0.03333333333333333,0.34234234234234234,0.6,0.24131526695698108,0.543103448275862,0.5827067669172932,0.5071047957371225,0.28131077159918977,0.5181108099526447,0.05753446834917468,0.07405491565342026,0.016139319121522274,0.005048931893173876,0.0679557415209823,0.2609806850111321,0.09954344831250446,0.06473213917149863,0.16864887129437875,0.0,0.1206896551724138,0.7502854617626759,0.05128205128205128,0.3393665158371041,0.5,0.2344870463303405,0.599476439790576,0.5008488964346349,0.4498502994011972,0.2973448707267792,0.6223215066287867,0.07445840856334214,0.08073839251753334,0.012225000954766713,0.004990098960883283,0.06667137811440424,0.3233377339286592,0.11794735826054534,0.06324689987397566,0.2046075898231555,0.0,0.26153846153846155,0.8419873003837947,0.04347826086956522,0.33636363636363636,0.4166666666666667,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.01818181818181818,0.022222222222222223,0.43037974683544306,0.0,0.33663366336633666,0.0,8.0
AS14.01,2014-03-29,0.12046334778812791,0.55,0.6923076923076923,0.7894736842105262,0.04842366719846903,0.13131545731839298,0.04528479815524917,0.0,0.0,0.0,0.03911925960491379,0.015724449838945824,0.0049710298976613455,0.0,0.26604805224603195,0.0,0.12903225806451613,0.22988061711254495,0.058823529411764705,0.35714285714285715,0.8333333333333334,0.12046334778812796,0.55,0.6923076923076923,0.7894736842105258,0.048423667198469016,0.13131545731839303,0.04528479815524916,0.0,0.0,0.0,0.03911925960491379,0.015724449838945827,0.004971029897661319,0.0,0.2660480522460319,0.0,0.12903225806451613,0.2298806171125449,0.058823529411764705,0.35714285714285715,0.8333333333333334,0.1671356470876809,0.5142857142857143,0.6428571428571428,0.6345177664974604,0.291608940584535,0.1077890871152693,0.06493699131396904,0.03729465479251748,0.0169837806629225,0.0,0.07314363887315023,0.03269124153575991,0.10339297614976364,0.0,0.35364865738735785,0.0,0.1836734693877551,0.2791762207802599,0.041666666666666664,0.3542600896860987,0.8181818181818182,0.23542211111236136,0.5655172413793103,0.7012987012987013,0.6291390728476803,0.31269700193822053,0.26043648397431596,0.0779239246000642,0.047502163872974686,0.016269372485312874,0.005138936129725471,0.0771422848626123,0.06303862508388015,0.10751964537542927,0.0,0.33293135053290174,0.0,0.2037037037037037,0.44521842622123614,0.06666666666666667,0.35135135135135137,0.8,0.22530968689711176,0.5172413793103448,0.6390977443609022,0.5737122557726465,0.30048980380388524,0.37348420065204335,0.09172984193601556,0.059995029696096304,0.016139319121522274,0.005048931893173876,0.0668378889611908,0.21355019153409832,0.10396559437952693,0.0,0.25508815688607683,0.0,0.1896551724137931,0.5865363881600796,0.05128205128205128,0.34841628959276016,0.7,0.22976163814699543,0.5523560209424083,0.6027164685908317,0.5396706586826343,0.3198266856360273,0.5101524033146545,0.08791027347308114,0.07018294236035909,0.012225000954766713,0.004909110516562058,0.0776213494471931,0.24380672418791485,0.09086807397567778,0.06324689987397566,0.2988759872481104,0.0,0.16923076923076924,0.7668050526586997,0.06521739130434782,0.34545454545454546,0.625,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.022222222222222223,0.0,0.07142857142857142,0.3465346534653465,0.0,7.5
